recipe_id,name,ingredients,cooking_steps,tags,cuisine_type,diet_type
BdgmB765Kb4QnJXyXzQkvmf1,표고버섯전,표고버섯 18개 | 다진 쇠고기 150g | 두부 ¼모 | 양파 ⅙개 (30g) | 당근 ⅛개 (30g) | 달걀 2개 | 밀가루 ¼컵 | 식용유 적당량 | 간장 1큰술 | 설탕 ½작은술 | 다진 파 ½큰술 | 다진 마늘 1작은술 | 참기름 ½큰술 | 깨소금 약간 | 달걀 흰자 ½개 | 소금 한꼬집 | 후춧가루 약간,"Step 1 표고버섯은 기둥을 떼고 겉표면 가운데 별모양으로 칼집을 내어 준비해주세요. tip 표고버섯 기둥은 깨끗이 씻어 육수를 낼 때 사용하시면 좋답니다. Step 2 양파와 당근은 곱게 다지고, 두부는 칼등으로 으깨어 면보에 감싸 물기를 짜주세요. 달걀은 약간의 소금을 넣고 고루 섞어 달걀물을 만들어주세요. Step 3 다진 쇠고기는 키친타올에 올려 핏물을 뺀 후 볼에 넣고 다진 양파와 당근, 두부, 양념 재료를 넣어 끈기있게 치대어 소를 만들어주세요. tip. 다진 쇠고기와 다진 돼지고기를 섞어 만들면 좀 더 부드럽고 풍미 좋은 전을 만들 수 있어요. Step 4 기둥을 뗀 표고버섯 안쪽에 밀가루를 묻힌 후 소를 평평하게 채우고 밀가루를 묻혀 가볍게 털고 달걀물을 묻혀주세요. Step 5 달군 팬에 기름을 두르고 소를 채운 표고버섯을 올리고 소가 속까지 익도록 약한불에서 은근히 앞뒤로 뒤집어 가며 익혀주세요.","['고단백', '저칼로리', '고지방', '고염']",한식,일반
BgKLcY6nDv38rs29pwCs6awN,반건조 오징어 온소바,반건조 오징어 1마리  소바 면 80g  청경채 40g  우엉 30g  우동 다시 3과 컵600ml,"Step 1 오징어는 프라이팬에 구워서 잘게 찢어 주세요. Step 2 청경채는 끓는 소금물에 살짝 데친 후 얼음물에 식히고, 물기를 제거해 주세요. Step 3 우엉은 연필깎기 해서 전분을 묻혀 튀겨 주세요. 이때 튀기는 대신 프라이팬에 볶아도 된답니다. Step 4 소바 면은 끓는 물에 삶은 뒤 헹궈주세요. Step 5 우동 다시에 순서 4를 넣었다 빼주세요. Step 6 완성 그릇에 소바 면을 넣고 순서 5의 우동 다시가 끓으면 그릇에 붓고 오징어와 우엉, 청경채를 곁들여 주세요. Tip. 소바 면을 식감 있게 삶으려면 제품에 나와 있는 레시피를 따르되 센 불에서 삶아 주세요. 거품이 넘쳐 흐르면 찬 물을 부어가며 삶으면 식감이 더욱 살아나요. Step 7 우동 다시 재료  가쓰오 다시 3컵500ml, 연간장 1과 컵300ml, 미림 컵120ml, 정종 1컵180ml, 구운 대파 3개 1. 가쓰오 다시에 구운 대파를 넣고 끓여주세요. 2. 끓으면 정종, 미림, 연간장을 넣어주세요. 3. 30분 후 대파는 건져내 주세요. 가쓰오",['고염'],일식,일반
8GGjrtJe3ZR1U6LjmP9ipVSE,단호박수프,단호박 1통작은 크기  감자 1개  양파 14개  버터 2큰술  물 3컵  우유 1컵  생크림 12컵  올리고당 2큰술  소금 1작은술  후추 약간  파슬리 약간  휘핑 생크림 약간,"Step 1 단호박, 감자는 껍질을 제거해 잘게 썰고 양파는 채를 썰어 준비해주세요. 단호박은 전자렌지에 3분정도 돌리거나, 김오른 찜통에 넣어 5분간 쪄낸 후 껍질을 제거하면 좀 더 쉽게 단호박 껍질을 벗길 수 있답니다. Step 2 달군 냄비에 버터를 녹인 후 양파를 먼저 볶다가 투명해지면 단호박, 감자를 넣고 소금으로 간을 해 3분정도 볶아주세요. Step 3 물을 붓고 20분간 중간불로 끓인 후 한 김 식혀서 핸드믹서로 갈아주세요. 우유를 넣고 약한 불에서 5분간 잘 저어가며 끓여주세요. Step 4 생크림, 올리고당, 소금, 후추를 넣고 23분간 더 끓이면서 농도와 간을 조절합니다. Step 5 그릇에 담고 가볍게 휘핑한 생크림과 다진 파슬리를 뿌려주세요. 다진","['저칼로리', '고지방', '고염']",양식,일반
yBejj8eRpyjMiuprFzrhwW1K,미역 비빔국수,해조미 미역 국수 1팩 180g  비빔소스 1팩  오이 개  당근 개  통깨 약간  참기름 약간  매실청 1큰술,"Step 1 오이, 당근은 가늘게 채를 썰어주세요. Step 2 미역 국수는 체에 밭쳐 흐르는 물에 씻은 후 물기를 빼주세요. Step 3 그릇에 미역 국수와 썰어 둔 야채를 담고 비빔소스를 넣어 골고루 섞어주세요. 비빔소스가 없을 경우 고추장 2큰술, 간장 1큰술, 설탕 2큰술, 다진 마늘 1작은술, 식초 1큰술, 참기름 약간, 통깨, 후춧가루 약간을 넣어 섞어 양념장을 만들어 사용해주세요 고추장 간장 Step 4 그릇에 담은 후 깨, 참기름을 뿌려 맛있게 즐겨주세요. 기호에 따라 삶은 달걀, 깻잎, 열무김치 등과 함께 드셔도 좋아요","['고단백', '저칼로리', '고지방', '고염', '고당']",다이어트,다이어트
85VBkYaegQi4N51rrnrR6MNF,들깨 미역 진밥,불린 쌀 160g | 건미역 12g | 들깨 13g | 물 480ml,"Step 1 미리 20분간 불린 미역을 흐르는 물에 박박 비벼 여러 번 씻은 후 칼로 잘게 다져주세요. Tip. 미역은 매우 질기기 때문에 잘게 다지거나 아예 믹서로 갈면 좋아요. Step 2 냄비에 불린 쌀과 잘게 다진 미역, 물을 붓고 강한 불로 저어주며 끓여요. 끓어오르면 약한 불로 줄인 후, 들깨를 뿌리고 농도가 적당해질 때까지 끓여요. Tip. 다시마 팩으로 맛을 내는 것도 괜찮은 방법이예요. 알레르기에 예민한 아이가 아니라면 참기름 한 방울 톡 넣어주는 것도 괜찮아요. Step 3 회분으로 나눠 용기에 담아주세요.",['고지방'],한식,일반
aUDLHiExsNMEmrgDZQM7LMdC,오일만 주스,사과 2개  파슬리 30g  레몬 1개,"Step 1 파슬리는 깨끗이 씻은 후 잎과 줄기를 분리하고 레몬은 껍질을 벗기고 반으로 잘라 씨를 제거해주세요. Step 2 사과는 껍질 째 깨끗이 씻고 씨를 제거해주세요. tip. 씨 부분은 계랑스푼이나 작은 숟가락으로 동그랗게 파내면 쉽게 제거할 수 있어요 Step 3 휴롬 착즙기에 사과, 레몬, 파슬리 순으로 넣고 착즙해주세요. 건강하게 즐겨주세요.",['일반'],다이어트,다이어트
fnevSCQLgnh42N65E6q8aB67,파전병,대파 50g  쪽파 50g  생강 1쪽  기름 200g  밀가루 200g  대파 15g  쪽파 10g  식용유 600g  소금 3g  물 100g,"Step 1 밀가루는 미지근한 물로 반죽해서 30분간 숙성시켜 주세요. Step 2 팬에 기름을 붓고 파와 생강을 넣고 볶아서 파기름을 만들어 주세요. Step 3 대파, 쪽파는 송송 썰어 준비해 주세요. Step 4 반죽을 넓게 펴서 파기름을 발라 주세요. Step 5 쪽파와 소금을 뿌리고 말아 주세요. Step 6 돌돌 말아서 3cm 길이로 자르고 넓적하게 눌러 주세요. Step 7 팬에 파기름을 두르고 지져주세요. Step 8 완성 노릇하게 구워 담아내면 완성이랍니다. Tip. 독특한 향을 위해 소량의 백후추, 산초가루를 사용하여 색다른 맛을 내주어도 좋아요.","['고지방', '고염']",중식,일반
F26tPyWrkvW3SPyXsgBeEgZH,당근 김밥,당근 3~4개 | 달걀 5개 | 밥 2공기 | 김밥 김 3장 | 식용유 약간 | 소금 약간 | 다진 마늘 1큰술 | 참기름 2큰술 | 소금 ½작은술 | 참기름 ½큰술 | 통깨 약간,Step 1 깨끗이 씻은 당근은 채칼로 채를 썰어주세요. Step 2 팬에 기름을 2큰술 두르고 채를 썬 당근을 넣어 볶다가 소금을 넣어 간을 해주세요. Step 3 반쯤 볶아진 당근에 다진 마늘과 참기름을 넣어 12분간 볶은 후 불을 끄고 식혀주세요. Step 4 볼에 달걀을 풀고 소금을 넣어 섞은 후 체에 걸러주세요. Step 5 달군 팬에 기름을 약간 두르고 달걀물을 넣어 34번 말아주세요. Step 6 식힌 달걀말이는 길게 어슷하게 썰어 하트모양이 되도록 겹쳐주세요. Step 7 밥에 밥 양념 재료를 넣고 섞어주세요. Step 8 김밥 김에 밥을 얇게 펼치고 볶은 당근과 달걀을 넣고 말아주세요. Step 9 먹기 좋게 썰어 그릇에 담고 통깨를 뿌려주세요.,"['고단백', '고지방', '고염']",한식,일반
G5VqN3ni2VmJUyw5CitaiY2G,참치감자조림,감자 3개(400g) | 참치캔 1개(135g) | 양파 1개 | 청양고추 2개 | 대파 1/2대 | 물 1컵 | 후춧가루 약간 | 통깨 약간 | 간장 1큰술 | 고추장 2큰술 | 고춧가루 1큰술 | 된장 1작은술 | 맛술 2큰술 | 설탕 1큰술 | 다진 마늘 1큰술,"Step 1 감자는 껍질을 제거하고 2센치 두께로 썬 후 찬물에 담가 전분기를 빼주세요. 양파는 한 입 크기로 썰고 청양고추와 대파는 어슷하게 썰어주세요. 볼에 양념 재료를 넣어 섞어주세요. Step 2 달군 팬에 감자와 양파, 참치를 넣고 중간 불에서 3분 정도 볶아주세요. 후추를 뿌려주세요. tip. 레시피에는 참치 기름으로 볶았지만, 기호에 따라 참치 기름을 식용유로 대체해도 좋아요 Step 3 감자가 반쯤 투명하게 익으면 양념 재료와 청양고추, 물을 넣어 중간불에서 뚜껑을 닫고 10분 정도 감자를 익히며 조려주세요. tip. 감자의 수분 상태에 따라 물을 가감해 주세요 Step 4 감자가 익으면 대파를 넣은 후 통깨를 뿌려 마무리해 주세요.","['고단백', '고지방']",한식,일반
TgBKMRjg6QYRuNHbrxYWALdB,얼큰쇠고기뭇국,쇠고기(양지 또는 사태) 250g | 무 1/3개 | 콩나물 100g | 대파 2대 | 홍고추 1개 | 고춧가루 2큰술 | 다시마육수 6컵 | 간장 1큰술 | 맛술 1큰술 | 다진 마늘 1작은술 | 후춧가루 약간 | 국간장 1/2큰술 | 다진 마늘 1큰술 | 구운 굵은 소금 1작은술,Step 1 무는 사방 3센치로 나박 썰기하고 대파는 반으로 가르고 5센치 길이로 썰어주세요. 콩나물은 손질한 후 깨끗이 씻어주세요. Step 2 쇠고기는 핏물을 제거하고 먹기 좋은 크기로 자르고 밑간 재료를 넣고 10분 정도 밑간해주세요. Step 3 냄비에 양념한 쇠고기를 넣어 1분 정도 볶다가 불을 중불로 줄이고 무와 고춧가루를 넣고 골고루 저으면서 2분 정도 볶아주세요. Step 4 다시마 육수를 붓고 끓어오르면 국물 양념을 넣고 8분 정도 끓여주세요. 콩나물을 넣고 3분 정도 뚜껑을 열고 끓여주세요. 중간에 떠오르는 거품은 걷어내 주세요. Step 5 마지막에 대파와 홍고추를 넣고 한소끔 더 끓여주세요. 부족한 간은 소금을 가감해서 조절해주세요.,['고염'],한식,일반
3imkdCpe99wCqffFa15s6RPL,아마란스 샐러드,아마란스 20g  새송이버섯 한줌  느타리버섯 한줌  토마토 2개  적채 16통  로메인 한줌  올리브 오일 3큰술  발사믹 식초 2큰술  올리고당 12큰술  소금 12작은술  후추 약간,"Step 1 아마란스는 끓는 물에 넣어 10분간 삶은 후 물기를 제거해주세요. Step 2 토마토는 사방 1센치 크기로 자르고, 적채는 얇게 채를 썰어 물에 담갔다가 물기를 제거해주세요. Step 3 새송이버섯과 느타리버섯은 먹기 좋게 자르고, 약간의 소금과 후추를 넣어 팬에서 노릇하게 색이 나게 볶아주세요 Step 4 볼에 발사믹 드레싱 재료를 넣고 고루 섞어주세요. Step 5 유리병이나 투명한 컵에 토마토발사믹 드레싱 1큰술적채구운 버섯로메인삶은 아마란스 순서로 층층이 담아주세요. Step 6 먹기 직전에 발사믹 드레싱을 뿌려주세요.","['저칼로리', '고염']",양식,일반
7y1N3Pz6ErjAPa6zSX5fVd18,알배추겉절이,알배추 1통(500g) | 쪽파(또는 대파) 한 줌(1/3개) | 통깨 약간 | 고춧가루 5큰술 | 멸치 액젓 4큰술 | 다진 마늘 2큰술 | 설탕 1큰술 | 물엿 2큰술 | 생강가루 1/2큰술 | 참기름 1/2큰술,Step 1 알배추는 밑동을 자른 후 먹기 좋은 크기로 자른 후 깨끗이 씻어 체에 밭쳐 물기를 빼주세요. Step 2 깨끗이 씻은 쪽파는 5cm 길이로 잘라주세요. 볼에 양념재료를 분량대로 모두 섞어주세요. Step 3 만든 양념에 알배추를 먼저 넣고 양념이 골고루 묻도록 무친 후 쪽파를 넣어 가볍게 버무려 주세요 tip.부족한 간은 약간의 소금을 가감해주세요. Step 4 접시에 알배추 겉절이를 담고 통깨를 뿌려주세요.,['고염'],한식,일반
kmi7Msb6TLNHj3vtSf6MhjA3,골뱅이무침,골뱅이통조림 1캔(400g) | 진미오징어채 한줌 | 소면 150g | 깻잎 5장 | 홍고추 1개 | 청고추 1개 | 대파 1대 | 오이 1개 | 양파 1/2개 | 당근 1/4개 | 통깨 약간 | 고춧가루 4큰술 | 통조림국물 3큰술 | 고추장 1큰술 | 맛술 1큰술 | 간장 2큰술 | 설탕 1큰술 | 식초 3큰술 | 물엿 1큰술 | 다진마늘 1큰술 | 참기름 1작은술 | 후춧가루 약간,"Step 1 골뱅이는 체에 밭쳐 물기를 뺀 후 2등분 하고, 깻잎과 양파, 당근, 대파는 채를 썰어주세요.대파채는 찬물에 담갔다가 물기를 빼주세요 고추는 어슷하게 썰고 오이는 길게 4등분 한 후 씨를 발라내고 어슷하게 썰어주세요.통조림국물은 버리지 않고 남겨주세요 Step 2 진미 오징어채는 먹기 좋게 자른 후, 골뱅이 통조림국물 3큰술에 담가 불려주세요. 볼에 양념소스 재료를 넣고 섞어주세요. Step 3 볼에 골뱅이와 손질한 채소, 진미 오징어채, 양념장을 넣고 섞어주세요. Step 4 끓는 물에 소면을 펼쳐 넣고 젓가락으로 저어 면끼리 달라붙지 않도록 저어주고, 물이 끓어오르면 찬물 반컵을 23번정도 반복해서 부어 국수를 삶아주세요. 흐르는 찬물에 소면을 여러번 씻어 전분기를 없애고, 동그랗게 모양을 잡은 후 체에 밭쳐 물기를 빼주세요. Step 5 접시에 골뱅이무침을 담고 대파채를 올린 후, 삶은 소면을 함께 곁들이고 통깨를 뿌려주세요.","['고단백', '저칼로리', '고염']",한식,일반
tFxi5bu3sDpBg8EXui5ZYeQ8,버섯샐러드,미니 새송이버섯 한 줌  느타리버섯 한 줌  만가닥버섯 한 줌  프랑크소시지 2개  양파 12개  비타민 약간  올리브오일 약간  소금.후추 약간씩  올리브오일 3큰술  발사믹식초 2큰술  올리고당 1큰술,"Step 1 미니 새송이버섯은 길게 이등분하고 느타리버섯과 만가닥버섯은 밑동을 자르고 먹기 좋게 찢어주세요. 프랑크소시지는 어슷하게 썰고 양파는 굵게 채 썰어줍니다. Step 2 달군 팬에 올리브유를 두른 후, 센불에서 버섯과 프랑크소시지, 양파를 각각 노릇하게 2분정도 볶다가 약간의 소금과 후춧가루를 넣어주세요. Step 3 비타민은 먹기 좋은 크기로 잘라 찬 물에 잠깐 담갔다 물기를 제거해주세요. STEP 2가 식으면 비타민과 함께 그릇에 담고 발사믹 소스 재료를 잘 섞어 뿌려줍니다.","['저칼로리', '고염']",양식,일반
mQYnCcJVE7EEu9iDvD2j7xYb,레몬 딜 버터 파스타,레몬 딜 버터 100g  파스타 면 180g  마늘 5톨  딜 생략 가능 약간  소금 약간  후춧가루 약간,"Step 1 끓는 물에 소금과 면을 넣고 8분 정도 삶아낸 후 채반에 덜어 주세요. 면수는 1컵 정도 따로 준비해 주세요. Step 2 마늘은 편으로 썰어주세요. 버터는 사용할 만큼 잘라주세요. Step 3 달군 팬에 레몬 딜 버터를 넣어 녹인 후 마늘을 노릇하게 볶아주세요. 삶은 면과 면수를 넣어 섞어주세요. tip. 기호에 따라 칵테일 새우, 베이컨, 닭가슴살 등을 넣어 만들어 드셔도 좋아요 tip. 기호에 따라 마늘을 볶을 때 페페론치노를 넣어 함께 만들면 매콤하게 만들어 드실 수 있어요 Step 4 소금, 후춧가루를 뿌려 간을 한 후 완성된 파스타를 접시에 담고 파마산 치즈를 뿌려 맛있게 즐겨주세요.","['고단백', '저칼로리', '고지방', '고염']",양식,일반
rQWKwsGrkDDDy6USNGw7mbjC,야생블루베리 드레싱과 닭가슴살구이,"닭가슴살 2개  야생블루베리 12컵  삶은 퀴노아 14컵  삶은 율무 14컵  샐러드채소크레송, 루꼴라 한줌  양파 14개  우유 1컵  올리브오일 약간  미국야생블루베리 12컵  발사믹식초 112큰술  간장 12큰술  물 3큰술  올리브오일 1큰술  올리고당 1큰술  레몬즙 12큰술  소금 약간  후춧가루 약간  올리브유 2큰술  맛술 1큰술  다진마늘 12큰술  로즈마리 1줄기","Step 1 닭가슴살은 우유에 10분 정도 담가 두었다가 건져 낸 후, 물에 헹궈 물기를 제거해주세요. 포크로 닭가슴살을 군데군데 찔러 양념이 배기 쉽게 한 후 밑간재료에 10분간 재워주세요. Step 2 샐러드채소는 깨끗이 씻어 먹기 좋은 크기로 잘라 준비하고, 양파는 얇게 채썰어주세요. Step 3 냄비에 드레싱 재료를 넣고, 중불에서 끓이면서 양이 반으로 줄어들 때까지 졸여주세요.  미국야생블루베리를 사용하면 일반 블루베리보다 알이 작아 식감이 좋고, 같은 양을 섭취할 경우 일반 블루베리에 비해 2배의 항산화 성분을 섭취할 수 있답니다 Step 4 달군 팬에 올리브오일을 두르고 닭가슴살의 표면을 노릇하게 구운 후, 약불로 줄여 뚜껑을 닫아 1012분 정도 은근히 구워 속까지 익혀주세요 Step 5 샐러드채소와 미국야생블루베리, 양파와 삶은 퀴노아, 율무를 잘 섞어주세요. Step 6 접시에 구운 닭가슴살을 먹기 좋은 크기로 잘라 올리고, 잘 섞은 샐러드재료들을 곁들여담아주세요. 야생블루베리 드레싱을 함께 곁들여주세요.","['고단백', '저칼로리', '고지방']",양식,일반
